1546,390	-70,790	0,000
1546,400	-70,900	0,000
1546,410	-70,780	0,000
1546,430	-70,540	0,000
1546,440	-70,560	0,000
1546,450	-70,660	0,000
1546,460	-70,860	0,000
1546,480	-70,680	0,000
1546,490	-70,600	0,000
1546,500	-70,760	0,000
1546,510	-70,900	0,000
1546,530	-70,430	0,000
1546,540	-70,790	0,000
1546,550	-70,790	0,000
1546,560	-70,920	0,000
1546,580	-70,750	0,000
1546,590	-70,480	0,000
1546,600	-70,650	0,000
1546,610	-70,730	0,000
1546,630	-70,870	0,000
1546,640	-70,750	0,000
1546,650	-70,760	0,000
1546,660	-70,570	0,000
1546,680	-70,880	0,000
1546,690	-70,720	0,000
1546,700	-70,710	0,000
1546,710	-70,480	0,000
1546,730	-70,580	0,000
1546,740	-70,670	0,000
1546,750	-70,710	0,000
1546,760	-70,350	0,000
1546,780	-70,210	0,000
1546,790	-70,600	0,000
1546,800	-70,710	0,000
1546,810	-70,600	0,000
1546,830	-70,620	0,000
1546,840	-70,450	0,000
1546,850	-70,530	0,000
1546,860	-70,410	0,000
1546,880	-70,470	0,000
1546,890	-70,600	0,000
1546,900	-70,450	0,000
1546,910	-70,170	0,000
1546,930	-70,480	0,000
1546,940	-70,530	0,000
1546,950	-70,540	0,000
1546,960	-70,650	0,000
1546,980	-70,390	0,000
1546,990	-70,440	0,000
1547,000	-70,600	0,000
1547,010	-70,530	0,000
1547,030	-70,370	0,000
1547,040	-70,480	0,000
1547,050	-70,550	0,000
1547,060	-70,470	0,000
1547,080	-70,530	0,000
1547,090	-70,590	0,000
1547,100	-70,640	0,000
1547,110	-70,400	0,000
1547,130	-70,820	0,000
1547,140	-70,490	0,000
1547,150	-70,160	0,000
1547,160	-70,210	0,000
1547,180	-70,420	0,000
1547,190	-70,320	0,000
1547,200	-70,380	0,000
1547,210	-70,510	0,000
1547,230	-70,560	0,000
1547,240	-70,520	0,000
1547,250	-70,410	0,000
1547,260	-70,370	0,000
1547,280	-70,290	0,000
1547,290	-70,290	0,000
1547,300	-70,260	0,000
1547,310	-70,360	0,000
1547,330	-70,120	0,000
1547,340	-70,430	0,000
1547,350	-70,380	0,000
1547,360	-70,310	0,000
1547,380	-70,270	0,000
1547,390	-70,490	0,000
1547,400	-70,150	0,000
1547,410	-70,070	0,000
1547,430	-70,270	0,000
1547,440	-70,430	0,000
1547,450	-70,060	0,000
1547,460	-70,060	0,000
1547,480	-70,320	0,000
1547,490	-70,510	0,000
1547,500	-70,320	0,000
1547,510	-70,220	0,000
1547,530	-70,370	0,000
1547,540	-70,580	0,000
1547,550	-70,230	0,000
1547,560	-70,260	0,000
1547,580	-70,410	0,000
1547,590	-70,370	0,000
1547,600	-70,660	0,000
1547,610	-70,640	0,000
1547,630	-70,310	0,000
1547,640	-70,190	0,000
1547,650	-70,380	0,000
1547,660	-70,060	0,000
1547,680	-70,320	0,000
1547,690	-70,450	0,000
1547,700	-70,210	0,000
1547,710	-70,100	0,000
1547,730	-70,350	0,000
1547,740	-70,460	0,000
1547,750	-70,250	0,000
1547,760	-70,300	0,000
1547,780	-70,150	0,000
1547,790	-70,250	0,000
1547,800	-70,280	0,000
1547,810	-70,350	0,000
1547,830	-70,450	0,000
1547,840	-70,070	0,000
1547,850	-70,290	0,000
1547,860	-70,240	0,000
1547,880	-70,310	0,000
1547,890	-70,080	0,000
1547,900	-70,110	0,000
1547,910	-70,170	0,000
1547,930	-70,230	0,000
1547,940	-70,000	0,000
1547,950	-70,150	0,000
1547,960	-70,170	0,000
1547,980	-70,050	0,000
1547,990	-70,270	0,000
1548,000	-70,280	0,000
1548,010	-70,350	0,000
1548,030	-70,330	0,000
1548,040	-70,250	0,000
1548,050	-70,310	0,000
1548,060	-70,130	0,000
1548,080	-70,050	0,000
1548,090	-70,140	0,000
1548,100	-70,000	0,000
1548,110	-70,070	0,000
1548,130	-69,950	0,000
1548,140	-69,840	0,000
1548,150	-69,830	0,000
1548,160	-69,770	0,000
1548,180	-69,920	0,000
1548,190	-70,200	0,000
1548,200	-70,310	0,000
1548,210	-70,330	0,000
1548,230	-70,270	0,000
1548,240	-70,070	0,000
1548,250	-70,110	0,000
1548,260	-70,200	0,000
1548,280	-70,050	0,000
1548,290	-70,170	0,000
1548,300	-70,100	0,000
1548,310	-70,200	0,000
1548,330	-70,340	0,000
1548,340	-70,470	0,000
1548,350	-70,240	0,000
1548,360	-70,030	0,000
1548,380	-69,940	0,000
1548,390	-70,170	0,000
1548,400	-70,170	0,000
1548,410	-70,010	0,000
1548,430	-69,910	0,000
1548,440	-70,070	0,000
1548,450	-70,160	0,000
1548,460	-70,010	0,000
1548,480	-69,710	0,000
1548,490	-69,710	0,000
1548,500	-69,640	0,000
1548,510	-69,790	0,000
1548,530	-69,980	0,000
1548,540	-69,850	0,000
1548,550	-69,920	0,000
1548,560	-69,810	0,000
1548,580	-69,620	0,000
1548,590	-69,870	0,000
1548,600	-69,980	0,000
1548,610	-69,950	0,000
1548,630	-69,860	0,000
1548,640	-69,990	0,000
1548,650	-69,830	0,000
1548,660	-69,890	0,000
1548,680	-69,730	0,000
1548,690	-69,870	0,000
1548,700	-69,640	0,000
1548,710	-69,810	0,000
1548,730	-69,730	0,000
1548,740	-69,810	0,000
1548,750	-69,690	0,000
1548,760	-69,820	0,000
1548,780	-69,790	0,000
1548,790	-69,780	0,000
1548,800	-69,860	0,000
1548,810	-69,830	0,000
1548,830	-69,820	0,000
1548,840	-69,870	0,000
1548,850	-69,850	0,000
1548,860	-69,740	0,000
1548,880	-69,870	0,000
1548,890	-69,790	0,000
1548,900	-69,740	0,000
1548,910	-69,760	0,000
1548,930	-69,720	0,000
1548,940	-69,740	0,000
1548,950	-69,820	0,000
1548,960	-69,860	0,000
1548,980	-69,910	0,000
1548,990	-69,700	0,000
1549,000	-69,840	0,000
1549,010	-69,730	0,000
1549,030	-69,800	0,000
1549,040	-70,040	0,000
1549,050	-69,760	0,000
1549,060	-69,630	0,000
1549,080	-69,810	0,000
1549,090	-69,810	0,000
1549,100	-69,860	0,000
1549,110	-69,830	0,000
1549,130	-69,810	0,000
1549,140	-69,750	0,000
1549,150	-69,800	0,000
1549,160	-69,850	0,000
1549,180	-69,800	0,000
1549,190	-69,860	0,000
1549,200	-69,950	0,000
1549,210	-69,870	0,000
1549,230	-69,820	0,000
1549,240	-69,860	0,000
1549,250	-69,860	0,000
1549,260	-69,750	0,000
1549,280	-69,660	0,000
1549,290	-69,850	0,000
1549,300	-69,960	0,000
1549,310	-70,020	0,000
1549,330	-69,830	0,000
1549,340	-69,930	0,000
1549,350	-69,700	0,000
1549,360	-69,580	0,000
1549,380	-69,640	0,000
1549,390	-69,740	0,000
1549,400	-69,610	0,000
1549,410	-69,640	0,000
1549,430	-69,510	0,000
1549,440	-69,740	0,000
1549,450	-69,710	0,000
1549,460	-69,560	0,000
1549,480	-69,790	0,000
1549,490	-70,030	0,000
1549,500	-69,550	0,000
1549,510	-69,850	0,000
1549,530	-70,000	0,000
1549,540	-69,630	0,000
1549,550	-69,840	0,000
1549,560	-69,780	0,000
1549,580	-69,810	0,000
1549,590	-69,750	0,000
1549,600	-69,710	0,000
1549,610	-69,710	0,000
1549,630	-70,070	0,000
1549,640	-69,940	0,000
1549,650	-70,150	0,000
1549,660	-69,970	0,000
1549,680	-69,950	0,000
1549,690	-69,820	0,000
1549,700	-69,920	0,000
1549,710	-69,840	0,000
1549,730	-69,880	0,000
1549,740	-69,870	0,000
1549,750	-69,930	0,000
1549,760	-69,910	0,000
1549,780	-69,810	0,000
1549,790	-69,720	0,000
1549,800	-70,030	0,000
1549,810	-69,930	0,000
1549,830	-69,840	0,000
1549,840	-69,710	0,000
1549,850	-69,810	0,000
1549,860	-69,790	0,000
1549,880	-69,800	0,000
1549,890	-69,900	0,000
1549,900	-69,810	0,000
1549,910	-69,590	0,000
1549,930	-69,650	0,000
1549,940	-69,920	0,000
1549,950	-69,970	0,000
1549,960	-69,840	0,000
1549,980	-69,630	0,000
1549,990	-69,830	0,000
1550,000	-69,940	0,000
1550,010	-69,550	0,000
1550,030	-69,630	0,000
1550,040	-69,490	0,000
1550,050	-69,580	0,000
1550,060	-69,660	0,000
1550,080	-69,530	0,000
1550,090	-69,610	0,000
1550,100	-69,720	0,000
1550,110	-69,620	0,000
1550,130	-69,590	0,000
1550,140	-69,600	0,000
1550,150	-69,480	0,000
1550,160	-69,580	0,000
1550,180	-69,480	0,000
1550,190	-69,730	0,000
1550,200	-69,590	0,000
1550,210	-69,640	0,000
1550,230	-69,670	0,000
1550,240	-69,830	0,000
1550,250	-69,510	0,000
1550,260	-69,600	0,000
1550,280	-69,340	0,000
1550,290	-69,700	0,000
1550,300	-69,590	0,000
1550,310	-69,460	0,000
1550,330	-69,480	0,000
1550,340	-69,520	0,000
1550,350	-69,700	0,000
1550,360	-69,680	0,000
1550,380	-69,490	0,000
1550,390	-69,470	0,000
1550,400	-69,380	0,000
1550,410	-69,360	0,000
1550,430	-69,650	0,000
1550,440	-69,410	0,000
1550,450	-69,550	0,000
1550,460	-69,500	0,000
1550,480	-69,420	0,000
1550,490	-69,470	0,000
1550,500	-69,280	0,000
1550,510	-69,380	0,000
1550,530	-69,390	0,000
1550,540	-69,350	0,000
1550,550	-69,400	0,000
1550,560	-69,270	0,000
1550,580	-69,390	0,000
1550,590	-69,230	0,000
1550,600	-69,110	0,000
1550,610	-69,300	0,000
1550,630	-69,420	0,000
1550,640	-69,480	0,000
1550,650	-69,380	0,000
1550,660	-69,370	0,000
1550,680	-69,320	0,000
1550,690	-69,360	0,000
1550,700	-69,070	0,000
1550,710	-69,320	0,000
1550,730	-69,400	0,000
1550,740	-69,240	0,000
1550,750	-69,220	0,000
1550,760	-69,230	0,000
1550,780	-69,330	0,000
1550,790	-69,050	0,000
1550,800	-69,190	0,000
1550,810	-69,240	0,000
1550,830	-69,270	0,000
1550,840	-69,240	0,000
1550,850	-69,220	0,000
1550,860	-69,170	0,000
1550,880	-69,310	0,000
1550,890	-69,130	0,000
1550,900	-69,220	0,000
1550,910	-69,160	0,000
1550,930	-69,060	0,000
1550,940	-69,190	0,000
1550,950	-69,200	0,000
1550,960	-69,120	0,000
1550,980	-69,080	0,000
1550,990	-69,060	0,000
1551,000	-69,420	0,000
1551,010	-69,560	0,000
1551,030	-69,440	0,000
1551,040	-69,260	0,000
1551,050	-69,200	0,000
1551,060	-69,150	0,000
1551,080	-69,210	0,000
1551,090	-69,110	0,000
1551,100	-69,200	0,000
1551,110	-69,410	0,000
1551,130	-69,300	0,000
1551,140	-69,250	0,000
1551,150	-69,250	0,000
1551,160	-68,970	0,000
1551,180	-69,220	0,000
1551,190	-69,410	0,000
1551,200	-69,320	0,000
1551,210	-69,160	0,000
1551,230	-69,240	0,000
1551,240	-69,230	0,000
1551,250	-69,240	0,000
1551,260	-69,190	0,000
1551,280	-69,150	0,000
1551,290	-69,170	0,000
1551,300	-69,240	0,000
1551,310	-69,280	0,000
1551,330	-69,100	0,000
1551,340	-69,040	0,000
1551,350	-69,020	0,000
1551,360	-69,100	0,000
1551,380	-69,210	0,000
1551,390	-69,220	0,000
1551,400	-69,030	0,000
1551,410	-69,310	0,000
1551,430	-69,310	0,000
1551,440	-69,290	0,000
1551,450	-69,390	0,000
1551,460	-69,210	0,000
1551,480	-69,120	0,000
1551,490	-69,240	0,000
1551,500	-69,210	0,000
1551,510	-69,070	0,000
1551,530	-69,160	0,000
1551,540	-69,070	0,000
1551,550	-69,160	0,000
1551,560	-69,230	0,000
1551,580	-69,130	0,000
1551,590	-69,090	0,000
1551,600	-69,150	0,000
1551,610	-69,250	0,000
1551,630	-69,190	0,000
1551,640	-69,160	0,000
1551,650	-68,930	0,000
1551,660	-68,950	0,000
1551,680	-68,940	0,000
1551,690	-69,170	0,000
1551,700	-68,990	0,000
1551,710	-68,910	0,000
1551,730	-68,980	0,000
1551,740	-68,880	0,000
1551,750	-69,080	0,000
1551,760	-69,090	0,000
1551,780	-68,910	0,000
1551,790	-69,040	0,000
1551,800	-68,950	0,000
1551,810	-69,020	0,000
1551,830	-69,010	0,000
1551,840	-68,900	0,000
1551,850	-69,030	0,000
1551,860	-69,020	0,000
1551,880	-68,970	0,000
1551,890	-69,160	0,000
1551,900	-69,200	0,000
1551,910	-69,210	0,000
1551,930	-69,160	0,000
1551,940	-69,060	0,000
1551,950	-68,880	0,000
1551,960	-69,030	0,000
1551,980	-68,910	0,000
1551,990	-68,940	0,000
1552,000	-68,980	0,000
1552,010	-68,810	0,000
1552,030	-68,850	0,000
1552,040	-68,870	0,000
1552,050	-68,830	0,000
1552,060	-68,730	0,000
1552,080	-68,880	0,000
1552,090	-68,920	0,000
1552,100	-68,950	0,000
1552,110	-68,940	0,000
1552,130	-68,830	0,000
1552,140	-68,760	0,000
1552,150	-68,830	0,000
1552,160	-68,870	0,000
1552,180	-68,820	0,000
1552,190	-68,830	0,000
1552,200	-68,800	0,000
1552,210	-68,750	0,000
1552,230	-68,870	0,000
1552,240	-68,820	0,000
1552,250	-68,720	0,000
1552,260	-68,860	0,000
1552,280	-68,730	0,000
1552,290	-68,840	0,000
1552,300	-68,750	0,000
1552,310	-68,790	0,000
1552,330	-68,870	0,000
1552,340	-68,810	0,000
1552,350	-68,730	0,000
1552,360	-68,820	0,000
1552,380	-68,800	0,000
1552,390	-68,870	0,000
1552,400	-68,820	0,000
1552,410	-68,810	0,000
1552,430	-68,870	0,000
1552,440	-68,950	0,000
1552,450	-68,790	0,000
1552,460	-68,790	0,000
1552,480	-68,810	0,000
1552,490	-68,750	0,000
1552,500	-68,850	0,000
1552,510	-68,780	0,000
1552,530	-68,720	0,000
1552,540	-68,830	0,000
1552,550	-68,860	0,000
1552,560	-68,790	0,000
1552,580	-68,870	0,000
1552,590	-68,760	0,000
1552,600	-68,690	0,000
1552,610	-68,680	0,000
1552,630	-68,830	0,000
1552,640	-68,970	0,000
1552,650	-68,980	0,000
1552,660	-68,630	0,000
1552,680	-68,740	0,000
1552,690	-68,870	0,000
1552,700	-68,720	0,000
1552,710	-68,820	0,000
1552,730	-68,870	0,000
1552,740	-68,840	0,000
1552,750	-68,700	0,000
1552,760	-68,810	0,000
1552,780	-68,980	0,000
1552,790	-68,830	0,000
1552,800	-68,890	0,000
1552,810	-68,760	0,000
1552,830	-68,870	0,000
1552,840	-68,790	0,000
1552,850	-68,700	0,000
1552,860	-68,760	0,000
1552,880	-68,630	0,000
1552,890	-68,750	0,000
1552,900	-68,720	0,000
1552,910	-68,670	0,000
1552,930	-68,830	0,000
1552,940	-68,830	0,000
1552,950	-68,950	0,000
1552,960	-68,610	0,000
1552,980	-68,870	0,000
1552,990	-68,860	0,000
1553,000	-68,730	0,000
1553,010	-68,760	0,000
1553,030	-68,720	0,000
1553,040	-68,720	0,000
1553,050	-68,610	0,000
1553,060	-68,670	0,000
1553,080	-68,520	0,000
1553,090	-68,690	0,000
1553,100	-68,660	0,000
1553,110	-68,760	0,000
1553,130	-68,630	0,000
1553,140	-68,530	0,000
1553,150	-68,690	0,000
1553,160	-68,390	0,000
1553,180	-68,500	0,000
1553,190	-68,520	0,000
1553,200	-68,500	0,000
1553,210	-68,570	0,000
1553,230	-68,610	0,000
1553,240	-68,500	0,000
1553,250	-68,480	0,000
1553,260	-68,600	0,000
1553,280	-68,640	0,000
1553,290	-68,350	0,000
1553,300	-68,650	0,000
1553,310	-68,630	0,000
1553,330	-68,510	0,000
1553,340	-68,500	0,000
1553,350	-68,500	0,000
1553,360	-68,560	0,000
1553,380	-68,630	0,000
1553,390	-68,470	0,000
1553,400	-68,480	0,000
1553,410	-68,420	0,000
1553,430	-68,580	0,000
1553,440	-68,570	0,000
1553,450	-68,570	0,000
1553,460	-68,580	0,000
1553,480	-68,680	0,000
1553,490	-68,570	0,000
1553,500	-68,500	0,000
1553,510	-68,450	0,000
1553,530	-68,490	0,000
1553,540	-68,520	0,000
1553,550	-68,510	0,000
1553,560	-68,580	0,000
1553,580	-68,590	0,000
1553,590	-68,550	0,000
1553,600	-68,450	0,000
1553,610	-68,560	0,000
1553,630	-68,450	0,000
1553,640	-68,540	0,000
1553,650	-68,580	0,000
1553,660	-68,480	0,000
1553,680	-68,580	0,000
1553,690	-68,440	0,000
1553,700	-68,610	0,000
1553,710	-68,590	0,000
1553,730	-68,530	0,000
1553,740	-68,580	0,000
1553,750	-68,440	0,000
1553,760	-68,430	0,000
1553,780	-68,480	0,000
1553,790	-68,320	0,000
1553,800	-68,190	0,000
1553,810	-68,300	0,000
1553,830	-68,470	0,000
1553,840	-68,390	0,000
1553,850	-68,480	0,000
1553,860	-68,580	0,000
1553,880	-68,440	0,000
1553,890	-68,570	0,000
1553,900	-68,460	0,000
1553,910	-68,450	0,000
1553,930	-68,480	0,000
1553,940	-68,430	0,000
1553,950	-68,390	0,000
1553,960	-68,600	0,000
1553,980	-68,500	0,000
1553,990	-68,560	0,000
1554,000	-68,640	0,000
1554,010	-68,440	0,000
1554,030	-68,300	0,000
1554,040	-68,400	0,000
1554,050	-68,470	0,000
1554,060	-68,540	0,000
1554,080	-68,360	0,000
1554,090	-68,310	0,000
1554,100	-68,420	0,000
1554,110	-68,400	0,000
1554,130	-68,250	0,000
1554,140	-68,510	0,000
1554,150	-68,400	0,000
1554,160	-68,440	0,000
1554,180	-68,320	0,000
1554,190	-68,320	0,000
1554,200	-68,520	0,000
1554,210	-68,420	0,000
1554,230	-68,430	0,000
1554,240	-68,440	0,000
1554,250	-68,460	0,000
1554,260	-68,360	0,000
1554,280	-68,290	0,000
1554,290	-68,340	0,000
1554,300	-68,430	0,000
1554,310	-68,560	0,000
1554,330	-68,280	0,000
1554,340	-68,260	0,000
1554,350	-68,310	0,000
1554,360	-68,330	0,000
1554,380	-68,380	0,000
1554,390	-68,490	0,000
1554,400	-68,490	0,000
1554,410	-68,380	0,000
1554,430	-68,240	0,000
1554,440	-68,440	0,000
1554,450	-68,370	0,000
1554,460	-68,230	0,000
1554,480	-68,270	0,000
1554,490	-68,400	0,000
1554,500	-68,140	0,000
1554,510	-68,290	0,000
1554,530	-68,370	0,000
1554,540	-68,490	0,000
1554,550	-68,290	0,000
1554,560	-68,200	0,000
1554,580	-68,160	0,000
1554,590	-68,240	0,000
1554,600	-68,120	0,000
1554,610	-68,190	0,000
1554,630	-68,210	0,000
1554,640	-68,190	0,000
1554,650	-68,350	0,000
1554,660	-68,310	0,000
1554,680	-68,220	0,000
1554,690	-68,220	0,000
1554,700	-68,260	0,000
1554,710	-68,260	0,000
1554,730	-68,240	0,000
1554,740	-68,150	0,000
1554,750	-68,170	0,000
1554,760	-68,300	0,000
1554,780	-68,340	0,000
1554,790	-68,320	0,000
1554,800	-68,310	0,000
1554,810	-68,150	0,000
1554,830	-68,120	0,000
1554,840	-68,140	0,000
1554,850	-68,210	0,000
1554,860	-68,300	0,000
1554,880	-68,160	0,000
1554,890	-68,310	0,000
1554,900	-68,200	0,000
1554,910	-68,240	0,000
1554,930	-68,330	0,000
1554,940	-68,220	0,000
1554,950	-68,330	0,000
1554,960	-68,250	0,000
1554,980	-68,210	0,000
1554,990	-68,190	0,000
1545,000	-68,730	2,000
1545,010	-68,700	0,000
1545,030	-68,650	0,000
1545,040	-68,600	0,000
1545,050	-68,650	0,000
1545,060	-68,660	0,000
1545,080	-68,680	0,000
1545,090	-68,710	0,000
1545,100	-68,740	0,000
1545,110	-68,570	0,000
1545,130	-68,650	0,000
1545,140	-68,630	0,000
1545,150	-68,750	0,000
1545,160	-68,750	0,000
1545,180	-68,710	0,000
1545,190	-68,450	0,000
1545,200	-68,650	0,000
1545,210	-68,650	0,000
1545,230	-68,780	0,000
1545,240	-68,640	0,000
1545,250	-68,570	0,000
1545,260	-68,720	0,000
1545,280	-68,770	0,000
1545,290	-68,730	0,000
1545,300	-68,630	0,000
1545,310	-68,790	0,000
1545,330	-68,620	0,000
1545,340	-68,470	0,000
1545,350	-68,480	0,000
1545,360	-68,570	0,000
1545,380	-68,440	0,000
1545,390	-68,480	0,000
1545,400	-68,460	0,000
1545,410	-68,600	0,000
1545,430	-68,610	0,000
1545,440	-68,730	0,000
1545,450	-68,610	0,000
1545,460	-68,620	0,000
1545,480	-68,540	0,000
1545,490	-68,550	0,000
1545,500	-68,520	0,000
1545,510	-68,370	0,000
1545,530	-68,500	0,000
1545,540	-68,340	0,000
1545,550	-68,410	0,000
1545,560	-68,280	0,000
1545,580	-68,450	0,000
1545,590	-68,320	0,000
1545,600	-68,250	0,000
1545,610	-68,290	0,000
1545,630	-68,390	0,000
1545,640	-68,200	0,000
1545,650	-68,220	0,000
1545,660	-68,140	0,000
1545,680	-68,320	0,000
1545,690	-68,240	0,000
1545,700	-68,280	0,000
1545,710	-68,220	0,000
1545,730	-68,340	0,000
1545,740	-68,450	0,000
1545,750	-68,460	0,000
1545,760	-68,410	0,000
1545,780	-68,370	0,000
1545,790	-68,310	0,000
1545,800	-68,260	0,000
1545,810	-68,280	0,000
1545,830	-68,360	0,000
1545,840	-68,340	0,000
1545,850	-68,120	0,000
1545,860	-68,270	0,000
1545,880	-68,150	0,000
1545,890	-68,220	0,000
1545,900	-68,450	0,000
1545,910	-68,190	0,000
1545,930	-68,170	0,000
1545,940	-68,330	0,000
1545,950	-68,210	0,000
1545,960	-68,270	0,000
1545,980	-68,370	0,000
1545,990	-68,140	0,000
1546,000	-68,180	0,000
1546,010	-68,120	0,000
1546,030	-68,150	0,000
1546,040	-68,250	0,000
1546,050	-68,350	0,000
1546,060	-68,420	0,000
1546,080	-68,340	0,000
1546,090	-68,280	0,000
1546,100	-68,290	0,000
1546,110	-68,340	0,000
1546,130	-68,350	0,000
1546,140	-68,320	0,000
1546,150	-68,320	0,000
1546,160	-68,430	0,000
1546,180	-68,260	0,000
1546,190	-68,210	0,000
1546,200	-68,110	0,000
1546,210	-68,210	0,000
1546,230	-68,180	0,000
1546,240	-68,140	0,000
1546,250	-68,250	0,000
1546,260	-68,310	0,000
1546,280	-68,070	0,000
1546,290	-68,220	0,000
1546,300	-68,360	0,000
1546,310	-68,480	0,000
1546,330	-68,400	0,000
1546,340	-68,260	0,000
1546,350	-68,210	0,000
1546,360	-68,120	0,000
1546,380	-68,180	0,000
1546,390	-68,210	0,000
1546,400	-68,230	0,000
1546,410	-68,260	0,000
1546,430	-68,360	0,000
1546,440	-68,190	0,000
1546,450	-68,260	0,000
1546,460	-68,290	0,000
1546,480	-68,270	0,000
1546,490	-68,250	0,000
1546,500	-68,320	0,000
1546,510	-68,190	0,000
1546,530	-68,250	0,000
1546,540	-68,200	0,000
1546,550	-68,190	0,000
1546,560	-68,200	0,000
1546,580	-68,250	0,000
1546,590	-68,160	0,000
1546,600	-68,280	0,000
1546,610	-68,250	0,000
1546,630	-68,300	0,000
1546,640	-68,280	0,000
1546,650	-68,180	0,000
1546,660	-68,180	0,000
1546,680	-68,080	0,000
1546,690	-68,220	0,000
1546,700	-68,150	0,000
1546,710	-68,200	0,000
1546,730	-68,240	0,000
1546,740	-68,140	0,000
1546,750	-68,070	0,000
1546,760	-67,810	0,000
1546,780	-68,000	0,000
1546,790	-68,020	0,000
1546,800	-67,910	0,000
1546,810	-67,840	0,000
1546,830	-67,890	0,000
1546,840	-67,990	0,000
1546,850	-68,100	0,000
1546,860	-67,920	0,000
1546,880	-67,960	0,000
1546,890	-67,930	0,000
1546,900	-67,840	0,000
1546,910	-67,810	0,000
1546,930	-67,820	0,000
1546,940	-67,710	0,000
1546,950	-67,750	0,000
1546,960	-67,910	0,000
1546,980	-67,840	0,000
1546,990	-67,750	0,000
1547,000	-67,730	0,000
1547,010	-67,710	0,000
1547,030	-67,760	0,000
1547,040	-67,730	0,000
1547,050	-67,650	0,000
1547,060	-67,700	0,000
1547,080	-67,790	0,000
1547,090	-67,730	0,000
1547,100	-67,560	0,000
1547,110	-67,580	0,000
1547,130	-67,640	0,000
1547,140	-67,430	0,000
1547,150	-67,500	0,000
1547,160	-67,710	0,000
1547,180	-67,660	0,000
1547,190	-67,680	0,000
1547,200	-67,670	0,000
1547,210	-67,590	0,000
1547,230	-67,580	0,000
1547,240	-67,650	0,000
1547,250	-67,750	0,000
1547,260	-67,760	0,000
1547,280	-67,660	0,000
1547,290	-67,670	0,000
1547,300	-67,770	0,000
1547,310	-67,750	0,000
1547,330	-67,770	0,000
1547,340	-67,650	0,000
1547,350	-67,660	0,000
1547,360	-67,670	0,000
1547,380	-67,720	0,000
1547,390	-67,660	0,000
1547,400	-67,720	0,000
1547,410	-67,760	0,000
1547,430	-67,710	0,000
1547,440	-67,610	0,000
1547,450	-67,710	0,000
1547,460	-67,840	0,000
1547,480	-67,680	0,000
1547,490	-67,770	0,000
